"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000502","대전갈마초등학교","02","공립","N","","2","24","12","2","35","17.5","3","46","15.3","3","53","17.7","3","53","17.7","3","60","20","2","11","5.5","0","0","0","18","282","15.7","25","11.3"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000503","대전갑천초등학교","02","공립","N","","3","59","19.7","3","56","18.7","4","78","19.5","5","93","18.6","5","93","18.6","5","93","18.6","1","4","4","0","0","0","26","476","18.3","33","14.4"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000504","대전관저초등학교","02","공립","N","","3","50","16.7","3","46","15.3","3","50","16.7","4","75","18.8","4","77","19.3","4","71","17.8","1","6","6","0","0","0","22","375","17","28","13.4"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000505","대전구봉초등학교","02","공립","N","","5","89","17.8","5","91","18.2","5","107","21.4","6","126","21","5","103","20.6","5","112","22.4","2","12","6","0","0","0","33","640","19.4","40","16"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000506","대전금동초등학교","02","공립","N","","5","102","20.4","5","114","22.8","6","122","20.3","5","122","24.4","6","117","19.5","5","107","21.4","1","7","7","0","0","0","33","691","20.9","38","18.2"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000507","대전내동초등학교","02","공립","N","","5","108","21.6","5","108","21.6","6","140","23.3","6","133","22.2","6","136","22.7","7","162","23.1","2","12","6","0","0","0","37","799","21.6","46","17.4"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 유성구","S060000508","대전노은초등학교","02","공립","N","","5","99","19.8","5","102","20.4","5","125","25","6","129","21.5","7","158","22.6","8","164","20.5","2","7","3.5","0","0","0","38","784","20.6","44","17.8"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000509","대전도마초등학교","02","공립","N","","4","64","16","4","76","19","4","81","20.3","5","100","20","4","79","19.8","5","93","18.6","2","13","6.5","0","0","0","28","506","18.1","34","14.9"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000510","대전둔산초등학교","02","공립","N","","3","56","18.7","4","79","19.8","4","73","18.3","4","72","18","4","77","19.3","5","90","18","2","8","4","0","0","0","26","455","17.5","30","15.2"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000511","대전둔원초등학교","02","공립","N","","4","71","17.8","5","88","17.6","4","83","20.8","5","98","19.6","5","103","20.6","6","120","20","2","9","4.5","0","0","0","31","572","18.5","39","14.7"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000512","대전둔천초등학교","02","공립","N","","2","28","14","2","28","14","2","31","15.5","2","38","19","3","41","13.7","2","33","16.5","1","1","1","0","0","0","14","200","14.3","17","11.8"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000513","대전만년초등학교","02","공립","N","","2","20","10","2","29","14.5","2","25","12.5","3","39","13","2","29","14.5","2","36","18","1","4","4","0","0","0","14","182","13","21","8.7"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000514","대전문정초등학교","02","공립","N","","3","55","18.3","4","73","18.3","4","83","20.8","4","90","22.5","4","93","23.3","5","102","20.4","0","0","0","0","0","0","24","496","20.7","28","17.7"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000515","대전백운초등학교","02","공립","N","","3","56","18.7","5","72","14.4","4","68","17","5","89","17.8","6","97","16.2","5","87","17.4","2","9","4.5","0","0","0","30","478","15.9","37","12.9"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000516","대전변동초등학교","02","공립","N","","1","16","16","1","14","14","2","38","19","3","40","13.3","2","34","17","3","47","15.7","1","3","3","0","0","0","13","192","14.8","18","10.7"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000518","대전복수초등학교","02","공립","N","","6","127","21.2","6","128","21.3","6","121","20.2","6","123","20.5","5","116","23.2","5","102","20.4","2","11","5.5","0","0","0","36","728","20.2","42","17.3"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000519","대전봉산초등학교","02","공립","N","","3","50","16.7","3","52","17.3","4","79","19.8","4","72","18","4","73","18.3","5","88","17.6","2","9","4.5","0","0","0","25","423","16.9","30","14.1"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000520","대전삼육초등학교","02","사립","N","","3","84","28","3","84","28","3","90","30","3","96","32","3","92","30.7","3","90","30","0","0","0","0","0","0","18","536","29.8","21","25.5"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000521","대전삼천초등학교","02","공립","N","","4","84","21","4","76","19","4","93","23.3","5","110","22","5","122","24.4","7","137","19.6","2","11","5.5","0","0","0","31","633","20.4","37","17.1"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 유성구","S060000522","대전상지초등학교","02","공립","N","","3","57","19","4","64","16","4","79","19.8","5","96","19.2","5","97","19.4","6","125","20.8","1","6","6","0","0","0","28","524","18.7","35","15"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000523","대전샘머리초등학교","02","공립","N","","4","78","19.5","5","121","24.2","6","128","21.3","6","127","21.2","7","158","22.6","7","153","21.9","1","5","5","0","0","0","36","770","21.4","43","17.9"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000524","대전서부초등학교","02","공립","N","","3","47","15.7","4","66","16.5","4","63","15.8","5","105","21","4","82","20.5","5","92","18.4","1","4","4","0","0","0","26","459","17.7","34","13.5"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000525","대전서원초등학교","02","공립","N","","4","83","20.8","5","92","18.4","5","97","19.4","5","117","23.4","5","100","20","5","110","22","1","7","7","0","0","0","30","606","20.2","36","16.8"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000526","대전선암초등학교","02","공립","N","","3","48","16","3","56","18.7","4","80","20","4","91","22.8","4","87","21.8","5","97","19.4","1","6","6","0","0","0","24","465","19.4","30","15.5"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000527","대전성룡초등학교","02","공립","N","","5","108","21.6","6","150","25","6","140","23.3","7","183","26.1","7","158","22.6","7","159","22.7","1","5","5","0","0","0","39","903","23.2","50","18.1"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000528","대전성천초등학교","02","공립","N","","1","3","3","1","0","0","1","9","9","1","9","9","1","7","7","1","9","9","1","4","4","1","4","4","8","45","5.6","11","4.1"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 유성구","S060000529","대전송강초등학교","02","공립","N","","2","28","14","3","39","13","3","57","19","4","62","15.5","4","61","15.3","4","79","19.8","2","11","5.5","0","0","0","22","337","15.3","26","13"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 유성구","S060000530","대전자운초등학교","02","공립","N","","5","72","14.4","4","65","16.3","3","53","17.7","4","55","13.8","4","64","16","3","48","16","2","5","2.5","0","0","0","25","362","14.5","28","12.9"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 유성구","S060000531","대전어은초등학교","02","공립","N","","4","87","21.8","4","76","19","4","78","19.5","5","112","22.4","4","88","22","5","108","21.6","1","6","6","0","0","0","27","555","20.6","33","16.8"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000532","대전월평초등학교","02","공립","N","","1","18","18","1","19","19","2","24","12","2","23","11.5","2","20","10","1","18","18","0","0","0","0","0","0","9","122","13.6","13","9.4"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000533","대전유천초등학교","02","공립","N","","4","69","17.3","4","80","20","4","78","19.5","4","74","18.5","4","70","17.5","4","73","18.3","3","16","5.3","0","0","0","27","460","17","34","13.5"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 유성구","S060000534","대전장대초등학교","02","공립","N","","3","50","16.7","3","49","16.3","3","49","16.3","4","67","16.8","4","69","17.3","4","62","15.5","1","5","5","0","0","0","22","351","16","27","13"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 유성구","S060000535","대전전민초등학교","02","공립","N","","6","142","23.7","6","138","23","8","172","21.5","8","192","24","8","183","22.9","9","205","22.8","1","5","5","0","0","0","46","1037","22.5","54","19.2"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000536","대전정림초등학교","02","공립","N","","4","63","15.8","4","67","16.8","5","87","17.4","5","92","18.4","4","83","20.8","5","95","19","2","8","4","0","0","0","29","495","17.1","35","14.1"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 유성구","S060000537","대전지족초등학교","02","공립","N","","3","50","16.7","4","74","18.5","4","71","17.8","4","70","17.5","5","87","17.4","4","79","19.8","2","7","3.5","0","0","0","26","438","16.8","30","14.6"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000538","대전탄방초등학교","02","공립","N","","6","122","20.3","6","118","19.7","8","159","19.9","8","151","18.9","7","152","21.7","7","152","21.7","1","8","8","0","0","0","43","862","20","53","16.3"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 유성구","S060000539","덕송초등학교","02","공립","N","","2","22","11","2","26","13","2","27","13.5","2","36","18","2","31","15.5","2","35","17.5","1","6","6","0","0","0","13","183","14.1","17","10.8"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 유성구","S060000540","문지초등학교","02","공립","N","","4","60","15","3","57","19","3","56","18.7","3","61","20.3","3","67","22.3","4","71","17.8","2","9","4.5","0","0","0","22","381","17.3","28","13.6"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 유성구","S060000541","봉암초등학교","02","공립","N","","1","3","3","1","1","1","1","7","7","1","6","6","1","6","6","2","13","6.5","1","6","6","0","0","0","8","42","5.3","9","4.7"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 유성구","S060000543","외삼초등학교","02","공립","N","","5","94","18.8","5","90","18","5","114","22.8","6","118","19.7","5","114","22.8","5","119","23.8","2","11","5.5","0","0","0","33","660","20","38","17.4"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 유성구","S060000544","유성초등학교","02","공립","N","","1","14","14","1","17","17","2","27","13.5","2","21","10.5","2","26","13","2","26","13","1","5","5","0","0","0","11","136","12.4","16","8.5"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 유성구","S060000545","진잠초등학교","02","공립","N","","3","42","14","3","50","16.7","3","55","18.3","3","56","18.7","3","56","18.7","4","86","21.5","1","6","6","0","0","0","20","351","17.6","25","14"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 유성구","S060000547","학하초등학교","02","공립","N","","2","25","12.5","1","23","23","2","37","18.5","1","22","22","1","16","16","1","14","14","0","0","0","0","0","0","8","137","17.1","9","15.2"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060000548","한밭초등학교","02","공립","N","","6","174","29","6","211","35.2","8","259","32.4","9","323","35.9","10","302","30.2","11","352","32","0","0","0","0","0","0","50","1621","32.4","59","27.5"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 유성구","S060000549","흥도초등학교","02","공립","N","","5","113","22.6","6","121","20.2","6","144","24","6","138","23","6","146","24.3","7","163","23.3","0","0","0","0","0","0","36","825","22.9","45","18.3"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060001056","대전수미초등학교","02","공립","N","","1","9","9","1","16","16","1","6","6","1","8","8","1","11","11","2","32","16","1","7","7","0","0","0","8","89","11.1","10","8.9"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060001057","대전원앙초등학교","02","공립","N","","2","25","12.5","2","34","17","2","34","17","3","48","16","3","45","15","3","56","18.7","1","6","6","0","0","0","16","248","15.5","21","11.8"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 서구","S060001058","대전느리울초등학교","02","공립","N","","4","74","18.5","4","77","19.3","5","95","19","6","124","20.7","6","129","21.5","5","93","18.6","2","10","5","0","0","0","32","602","18.8","39","15.4"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 유성구","S060001059","대전두리초등학교","02","공립","N","","3","50","16.7","3","57","19","5","88","17.6","6","101","16.8","7","122","17.4","5","94","18.8","2","10","5","0","0","0","31","522","16.8","40","13.1"
"대전광역시교육청","대전광역시서부교육지원청","대전광역시 유성구","S060001068","대전대정초등학교","02","공립","N","","3","41","13.7","2","30","15","3","54","18","3","52","17.3","4","60","15","3","46","15.3","2","10","5","0","0","0","20","293","14.7","25","11.7"
